snapped_at,price
2019-10-21 00:00:00 UTC,175.2121086
2019-10-22 00:00:00 UTC,174.3544961
2019-10-23 00:00:00 UTC,171.4265472
2019-10-24 00:00:00 UTC,161.5840436
2019-10-25 00:00:00 UTC,160.6783914
2019-10-26 00:00:00 UTC,181.4531916
2019-10-27 00:00:00 UTC,179.5352701
2019-10-28 00:00:00 UTC,183.5808998
2019-10-29 00:00:00 UTC,181.8617999
2019-10-30 00:00:00 UTC,190.5059609
2019-10-31 00:00:00 UTC,183.1337515
2019-11-01 00:00:00 UTC,182.7557012
2019-11-02 00:00:00 UTC,183.0641915
2019-11-03 00:00:00 UTC,183.2156817
2019-11-04 00:00:00 UTC,181.82444
2019-11-05 00:00:00 UTC,185.7643309
2019-11-06 00:00:00 UTC,189.1657552
2019-11-07 00:00:00 UTC,191.3004005
2019-11-08 00:00:00 UTC,186.816532
2019-11-09 00:00:00 UTC,183.6736228
2019-11-10 00:00:00 UTC,184.9581454
2019-11-11 00:00:00 UTC,189.0449822
2019-11-12 00:00:00 UTC,184.8398737
2019-11-13 00:00:00 UTC,186.8659398
2019-11-14 00:00:00 UTC,187.8428885
2019-11-15 00:00:00 UTC,184.7883069
2019-11-16 00:00:00 UTC,180.1687114
2019-11-17 00:00:00 UTC,182.6306542
2019-11-18 00:00:00 UTC,183.9879639
2019-11-19 00:00:00 UTC,178.3855994
2019-11-20 00:00:00 UTC,175.8204846
2019-11-21 00:00:00 UTC,174.8044573
2019-11-22 00:00:00 UTC,161.1514773
2019-11-23 00:00:00 UTC,149.9256921
2019-11-24 00:00:00 UTC,151.9660849
2019-11-25 00:00:00 UTC,140.2468108
2019-11-26 00:00:00 UTC,146.3461869
2019-11-27 00:00:00 UTC,147.5750685
2019-11-28 00:00:00 UTC,152.6150683
2019-11-29 00:00:00 UTC,150.9103457
2019-11-30 00:00:00 UTC,154.2553059
2019-12-01 00:00:00 UTC,151.735854
2019-12-02 00:00:00 UTC,151.0231569
2019-12-03 00:00:00 UTC,148.867268
2019-12-04 00:00:00 UTC,147.1279518
2019-12-05 00:00:00 UTC,145.4017095
2019-12-06 00:00:00 UTC,147.7974921
2019-12-07 00:00:00 UTC,148.6056982
2019-12-08 00:00:00 UTC,147.1457865
2019-12-09 00:00:00 UTC,150.2924488
2019-12-10 00:00:00 UTC,147.4292613
2019-12-11 00:00:00 UTC,145.5686792
2019-12-12 00:00:00 UTC,143.1229787
2019-12-13 00:00:00 UTC,145.0259255
2019-12-14 00:00:00 UTC,144.6187808
2019-12-15 00:00:00 UTC,141.8448652
2019-12-16 00:00:00 UTC,142.2108692
2019-12-17 00:00:00 UTC,132.7227432
2019-12-18 00:00:00 UTC,121.7701073
2019-12-19 00:00:00 UTC,132.7413611
2019-12-20 00:00:00 UTC,128.0791539
2019-12-21 00:00:00 UTC,128.2701942
2019-12-22 00:00:00 UTC,126.9328733
2019-12-23 00:00:00 UTC,132.1774697
2019-12-24 00:00:00 UTC,128.1699717
2019-12-25 00:00:00 UTC,127.7255989
2019-12-26 00:00:00 UTC,125.0187059
2019-12-27 00:00:00 UTC,125.6145843
2019-12-28 00:00:00 UTC,126.3271802
2019-12-29 00:00:00 UTC,128.0669874
2019-12-30 00:00:00 UTC,134.3236472
2019-12-31 00:00:00 UTC,131.4621364
2020-01-01 00:00:00 UTC,129.1863853
2020-01-02 00:00:00 UTC,130.484685
2020-01-03 00:00:00 UTC,127.045258
2020-01-04 00:00:00 UTC,133.7026486
2020-01-05 00:00:00 UTC,134.1368827
2020-01-06 00:00:00 UTC,135.0057136
2020-01-07 00:00:00 UTC,143.806398
2020-01-08 00:00:00 UTC,143.0194323
2020-01-09 00:00:00 UTC,140.2739353
2020-01-10 00:00:00 UTC,137.8605593
2020-01-11 00:00:00 UTC,144.6047743
2020-01-12 00:00:00 UTC,142.1823333
2020-01-13 00:00:00 UTC,145.4228763
2020-01-14 00:00:00 UTC,143.5879691
2020-01-15 00:00:00 UTC,165.9914385
2020-01-16 00:00:00 UTC,166.2530969
2020-01-17 00:00:00 UTC,163.8059011
2020-01-18 00:00:00 UTC,171.1562179
2020-01-19 00:00:00 UTC,174.2383732
2020-01-20 00:00:00 UTC,166.627106
2020-01-21 00:00:00 UTC,166.9385281
2020-01-22 00:00:00 UTC,169.2799359
2020-01-23 00:00:00 UTC,167.8265296
2020-01-24 00:00:00 UTC,162.5193711
2020-01-25 00:00:00 UTC,162.4094798
2020-01-26 00:00:00 UTC,160.6736109
2020-01-27 00:00:00 UTC,167.6474096
2020-01-28 00:00:00 UTC,169.7364357
2020-01-29 00:00:00 UTC,175.1900031
2020-01-30 00:00:00 UTC,173.7068882
2020-01-31 00:00:00 UTC,184.7262184
2020-02-01 00:00:00 UTC,179.2291039
2020-02-02 00:00:00 UTC,183.3369376
2020-02-03 00:00:00 UTC,188.5506418
2020-02-04 00:00:00 UTC,189.8617635
2020-02-05 00:00:00 UTC,188.8422074
2020-02-06 00:00:00 UTC,203.8593184
2020-02-07 00:00:00 UTC,212.7334142
2020-02-08 00:00:00 UTC,223.2763197
2020-02-09 00:00:00 UTC,223.300777
2020-02-10 00:00:00 UTC,228.2922608
2020-02-11 00:00:00 UTC,224.1469965
2020-02-12 00:00:00 UTC,236.7853485
2020-02-13 00:00:00 UTC,264.0327682
2020-02-14 00:00:00 UTC,267.6704445
2020-02-15 00:00:00 UTC,284.2318915
2020-02-16 00:00:00 UTC,263.8999464
2020-02-17 00:00:00 UTC,262.1562443
2020-02-18 00:00:00 UTC,267.9356656
2020-02-19 00:00:00 UTC,281.9457403
2020-02-20 00:00:00 UTC,259.1838037
2020-02-21 00:00:00 UTC,257.9883953
2020-02-22 00:00:00 UTC,265.1644591
2020-02-23 00:00:00 UTC,260.9965401
2020-02-24 00:00:00 UTC,274.6312158
2020-02-25 00:00:00 UTC,265.2421912
2020-02-26 00:00:00 UTC,248.3173814
2020-02-27 00:00:00 UTC,224.8105083
2020-02-28 00:00:00 UTC,225.4297151
2020-02-29 00:00:00 UTC,227.7052845
2020-03-01 00:00:00 UTC,218.3483569
2020-03-02 00:00:00 UTC,218.939797
2020-03-03 00:00:00 UTC,231.679446
2020-03-04 00:00:00 UTC,223.960116
2020-03-05 00:00:00 UTC,224.1348774
2020-03-06 00:00:00 UTC,228.0809351
2020-03-07 00:00:00 UTC,244.2384695
2020-03-08 00:00:00 UTC,237.3807902
2020-03-09 00:00:00 UTC,198.8196423
2020-03-10 00:00:00 UTC,200.8468715
2020-03-11 00:00:00 UTC,200.7490385
2020-03-12 00:00:00 UTC,194.2179412
2020-03-13 00:00:00 UTC,110.5978978
2020-03-14 00:00:00 UTC,132.5728577
2020-03-15 00:00:00 UTC,123.0308441
2020-03-16 00:00:00 UTC,124.6034255
2020-03-17 00:00:00 UTC,110.9915985
2020-03-18 00:00:00 UTC,117.2170414
2020-03-19 00:00:00 UTC,117.7004246
2020-03-20 00:00:00 UTC,136.8118758
2020-03-21 00:00:00 UTC,131.964694
2020-03-22 00:00:00 UTC,131.9432185
2020-03-23 00:00:00 UTC,122.5205988
2020-03-24 00:00:00 UTC,135.588658
2020-03-25 00:00:00 UTC,138.7765713
2020-03-26 00:00:00 UTC,136.2339214
2020-03-27 00:00:00 UTC,138.7669376
2020-03-28 00:00:00 UTC,130.2865619
2020-03-29 00:00:00 UTC,131.4240521
2020-03-30 00:00:00 UTC,125.3188745
2020-03-31 00:00:00 UTC,132.363739
2020-04-01 00:00:00 UTC,133.2364468
2020-04-02 00:00:00 UTC,136.2163856
2020-04-03 00:00:00 UTC,141.4537054
2020-04-04 00:00:00 UTC,141.2615433
2020-04-05 00:00:00 UTC,144.2008027
2020-04-06 00:00:00 UTC,142.8508835
2020-04-07 00:00:00 UTC,169.8550498
2020-04-08 00:00:00 UTC,164.5160197
2020-04-09 00:00:00 UTC,172.8035683
2020-04-10 00:00:00 UTC,170.0951035
2020-04-11 00:00:00 UTC,157.740158
2020-04-12 00:00:00 UTC,158.3278779
2020-04-13 00:00:00 UTC,158.8638257
2020-04-14 00:00:00 UTC,156.7013588
2020-04-15 00:00:00 UTC,158.2671512
2020-04-16 00:00:00 UTC,153.2228637
2020-04-17 00:00:00 UTC,171.7759908
2020-04-18 00:00:00 UTC,170.4458905
2020-04-19 00:00:00 UTC,187.1435441
2020-04-20 00:00:00 UTC,180.0585965
2020-04-21 00:00:00 UTC,170.7040587
2020-04-22 00:00:00 UTC,170.4515429
2020-04-23 00:00:00 UTC,182.2767577
2020-04-24 00:00:00 UTC,184.5937025
2020-04-25 00:00:00 UTC,187.3433686
2020-04-26 00:00:00 UTC,194.1142368
2020-04-27 00:00:00 UTC,197.2299044
2020-04-28 00:00:00 UTC,196.4626254
2020-04-29 00:00:00 UTC,197.1547316
2020-04-30 00:00:00 UTC,215.5481727
2020-05-01 00:00:00 UTC,205.5560054
2020-05-02 00:00:00 UTC,211.9682953
2020-05-03 00:00:00 UTC,213.9430112
2020-05-04 00:00:00 UTC,210.0247095
2020-05-05 00:00:00 UTC,206.8325342
2020-05-06 00:00:00 UTC,205.2251797
2020-05-07 00:00:00 UTC,200.2547945
2020-05-08 00:00:00 UTC,212.2924762
2020-05-09 00:00:00 UTC,211.6890484
2020-05-10 00:00:00 UTC,210.4318181
2020-05-11 00:00:00 UTC,188.1372262
2020-05-12 00:00:00 UTC,185.6747181
2020-05-13 00:00:00 UTC,189.3057818
2020-05-14 00:00:00 UTC,199.3693725
2020-05-15 00:00:00 UTC,203.211247
2020-05-16 00:00:00 UTC,194.2730978
2020-05-17 00:00:00 UTC,200.5833909
2020-05-18 00:00:00 UTC,206.768894
2020-05-19 00:00:00 UTC,214.3576416
2020-05-20 00:00:00 UTC,213.6867202
2020-05-21 00:00:00 UTC,209.9207883
2020-05-22 00:00:00 UTC,198.9175158
2020-05-23 00:00:00 UTC,206.2277296
2020-05-24 00:00:00 UTC,206.411207
2020-05-25 00:00:00 UTC,200.6907286
2020-05-26 00:00:00 UTC,203.8101183
2020-05-27 00:00:00 UTC,200.9636154
2020-05-28 00:00:00 UTC,207.8458939
2020-05-29 00:00:00 UTC,219.5915641
2020-05-30 00:00:00 UTC,220.4911673
2020-05-31 00:00:00 UTC,242.7097703
2020-06-01 00:00:00 UTC,232.331003
2020-06-02 00:00:00 UTC,248.0445666
2020-06-03 00:00:00 UTC,237.2653201
2020-06-04 00:00:00 UTC,244.1253366
2020-06-05 00:00:00 UTC,243.7078213
2020-06-06 00:00:00 UTC,240.246969
2020-06-07 00:00:00 UTC,242.0216404
2020-06-08 00:00:00 UTC,244.2267444
2020-06-09 00:00:00 UTC,246.2127833
2020-06-10 00:00:00 UTC,243.8495267
2020-06-11 00:00:00 UTC,247.5419715
2020-06-12 00:00:00 UTC,232.0007854
2020-06-13 00:00:00 UTC,237.5934109
2020-06-14 00:00:00 UTC,238.2936291
2020-06-15 00:00:00 UTC,232.1125205
2020-06-16 00:00:00 UTC,231.0170116
2020-06-17 00:00:00 UTC,235.2884795
2020-06-18 00:00:00 UTC,233.8636185
2020-06-19 00:00:00 UTC,231.6848573
2020-06-20 00:00:00 UTC,228.9592128
2020-06-21 00:00:00 UTC,228.8691488
2020-06-22 00:00:00 UTC,227.7919059
2020-06-23 00:00:00 UTC,243.36471
2020-06-24 00:00:00 UTC,243.0794822
2020-06-25 00:00:00 UTC,234.5649846
2020-06-26 00:00:00 UTC,232.6487035
2020-06-27 00:00:00 UTC,229.636526
2020-06-28 00:00:00 UTC,221.0260853
2020-06-29 00:00:00 UTC,225.1229462
2020-06-30 00:00:00 UTC,228.2057638
2020-07-01 00:00:00 UTC,225.592815
2020-07-02 00:00:00 UTC,230.6619436
2020-07-03 00:00:00 UTC,226.5744243
2020-07-04 00:00:00 UTC,225.1764055
2020-07-05 00:00:00 UTC,229.0947165
2020-07-06 00:00:00 UTC,227.899375
2020-07-07 00:00:00 UTC,241.5268519
2020-07-08 00:00:00 UTC,238.9644805
2020-07-09 00:00:00 UTC,246.8590079
2020-07-10 00:00:00 UTC,241.9751286
2020-07-11 00:00:00 UTC,240.9549538
2020-07-12 00:00:00 UTC,239.1020255
2020-07-13 00:00:00 UTC,241.7715226
2020-07-14 00:00:00 UTC,239.6387868
2020-07-15 00:00:00 UTC,240.2514707
2020-07-16 00:00:00 UTC,238.6635972
2020-07-17 00:00:00 UTC,233.8370746
2020-07-18 00:00:00 UTC,232.7814774
2020-07-19 00:00:00 UTC,235.6811448
2020-07-20 00:00:00 UTC,238.8952317
2020-07-21 00:00:00 UTC,236.0600984
2020-07-22 00:00:00 UTC,245.233735
2020-07-23 00:00:00 UTC,263.762464
2020-07-24 00:00:00 UTC,274.7236203
2020-07-25 00:00:00 UTC,279.4270562
2020-07-26 00:00:00 UTC,305.0381394
2020-07-27 00:00:00 UTC,310.517991
2020-07-28 00:00:00 UTC,320.4761913
2020-07-29 00:00:00 UTC,316.4067661
2020-07-30 00:00:00 UTC,317.5390729
2020-07-31 00:00:00 UTC,334.741922
2020-08-01 00:00:00 UTC,346.0035061
2020-08-02 00:00:00 UTC,387.9424212
2020-08-03 00:00:00 UTC,370.7323024
2020-08-04 00:00:00 UTC,386.2474477
2020-08-05 00:00:00 UTC,389.3830083
2020-08-06 00:00:00 UTC,400.1843625
2020-08-07 00:00:00 UTC,394.5417455
2020-08-08 00:00:00 UTC,379.1351558
2020-08-09 00:00:00 UTC,391.4784386
2020-08-10 00:00:00 UTC,389.6229311
2020-08-11 00:00:00 UTC,395.2099137
2020-08-12 00:00:00 UTC,379.174764
2020-08-13 00:00:00 UTC,387.5005308
2020-08-14 00:00:00 UTC,427.4902654
2020-08-15 00:00:00 UTC,438.7625875
2020-08-16 00:00:00 UTC,432.6546652
2020-08-17 00:00:00 UTC,433.4318609
2020-08-18 00:00:00 UTC,430.0325051
2020-08-19 00:00:00 UTC,422.1066529
2020-08-20 00:00:00 UTC,406.5744692
2020-08-21 00:00:00 UTC,416.4697758
2020-08-22 00:00:00 UTC,386.8238914
2020-08-23 00:00:00 UTC,395.8850183
2020-08-24 00:00:00 UTC,390.789135
2020-08-25 00:00:00 UTC,408.2691456
2020-08-26 00:00:00 UTC,383.6621431
2020-08-27 00:00:00 UTC,385.7524999
2020-08-28 00:00:00 UTC,381.8376513
2020-08-29 00:00:00 UTC,395.1382132
2020-08-30 00:00:00 UTC,399.3745438
2020-08-31 00:00:00 UTC,428.2956792
2020-09-01 00:00:00 UTC,435.6930233
2020-09-02 00:00:00 UTC,475.6846643
2020-09-03 00:00:00 UTC,439.3537602
2020-09-04 00:00:00 UTC,383.6915312
2020-09-05 00:00:00 UTC,387.9040291
2020-09-06 00:00:00 UTC,334.468593
2020-09-07 00:00:00 UTC,352.9930021
2020-09-08 00:00:00 UTC,351.8778603
2020-09-09 00:00:00 UTC,337.8450519
2020-09-10 00:00:00 UTC,351.2322671
2020-09-11 00:00:00 UTC,367.6389288
2020-09-12 00:00:00 UTC,373.914906
2020-09-13 00:00:00 UTC,387.7235163
2020-09-14 00:00:00 UTC,365.6955063
2020-09-15 00:00:00 UTC,376.3945611
2020-09-16 00:00:00 UTC,364.6900451
2020-09-17 00:00:00 UTC,365.1305508
2020-09-18 00:00:00 UTC,388.7974562
2020-09-19 00:00:00 UTC,383.172866
2020-09-20 00:00:00 UTC,385.4721235
2020-09-21 00:00:00 UTC,370.9678952
2020-09-22 00:00:00 UTC,341.2771309
2020-09-23 00:00:00 UTC,343.9175471
2020-09-24 00:00:00 UTC,321.0774352
2020-09-25 00:00:00 UTC,348.82102
2020-09-26 00:00:00 UTC,351.331567
2020-09-27 00:00:00 UTC,354.2615819
2020-09-28 00:00:00 UTC,357.0664364
2020-09-29 00:00:00 UTC,354.4295835
2020-09-30 00:00:00 UTC,359.4260895
2020-10-01 00:00:00 UTC,359.5989848
2020-10-02 00:00:00 UTC,353.1978481
2020-10-03 00:00:00 UTC,345.9125682
2020-10-04 00:00:00 UTC,345.9924632
2020-10-05 00:00:00 UTC,352.4588065
2020-10-06 00:00:00 UTC,353.6044273
2020-10-07 00:00:00 UTC,340.6160218
2020-10-08 00:00:00 UTC,341.4437965
2020-10-09 00:00:00 UTC,350.0556766
2020-10-10 00:00:00 UTC,365.3394448
2020-10-11 00:00:00 UTC,370.471811
2020-10-12 00:00:00 UTC,374.4970151
2020-10-13 00:00:00 UTC,387.2555584
2020-10-14 00:00:00 UTC,381.1687739
2020-10-15 00:00:00 UTC,379.2102538
2020-10-16 00:00:00 UTC,377.1586811
2020-10-17 00:00:00 UTC,365.9906424
2020-10-18 00:00:00 UTC,368.6504704
2020-10-19 00:00:00 UTC,378.0493653
2020-10-20 00:00:00 UTC,379.6394773
2020-10-21 00:00:00 UTC,368.2270142
2020-10-22 00:00:00 UTC,391.1667422
2020-10-23 00:00:00 UTC,413.2018903
2020-10-24 00:00:00 UTC,408.8894886
2020-10-25 00:00:00 UTC,411.9592178
2020-10-26 00:00:00 UTC,406.1570941
2020-10-27 00:00:00 UTC,393.3829084
2020-10-28 00:00:00 UTC,403.5298378
2020-10-29 00:00:00 UTC,388.8773399
2020-10-30 00:00:00 UTC,386.446013
2020-10-31 00:00:00 UTC,382.900771
2020-11-01 00:00:00 UTC,385.8445888
2020-11-02 00:00:00 UTC,394.936342
2020-11-03 00:00:00 UTC,383.8498034
2020-11-04 00:00:00 UTC,387.6163737
2020-11-05 00:00:00 UTC,401.7330968
2020-11-06 00:00:00 UTC,415.9277704
2020-11-07 00:00:00 UTC,454.6515431
2020-11-08 00:00:00 UTC,435.4183541
2020-11-09 00:00:00 UTC,455.358367
2020-11-10 00:00:00 UTC,445.0512933
2020-11-11 00:00:00 UTC,449.8161845
2020-11-12 00:00:00 UTC,463.1808717
2020-11-13 00:00:00 UTC,462.2056196
2020-11-14 00:00:00 UTC,475.9690937
2020-11-15 00:00:00 UTC,462.7183971
2020-11-16 00:00:00 UTC,449.2068016
2020-11-17 00:00:00 UTC,461.3711967
2020-11-18 00:00:00 UTC,482.1983847
2020-11-19 00:00:00 UTC,479.4376614
2020-11-20 00:00:00 UTC,471.3179584
2020-11-21 00:00:00 UTC,508.7922146
2020-11-22 00:00:00 UTC,548.8421162
2020-11-23 00:00:00 UTC,560.5088875
2020-11-24 00:00:00 UTC,608.2733109
2020-11-25 00:00:00 UTC,602.6662624
2020-11-26 00:00:00 UTC,568.275153
2020-11-27 00:00:00 UTC,518.4670452
2020-11-28 00:00:00 UTC,517.5530264
2020-11-29 00:00:00 UTC,537.3926121
2020-11-30 00:00:00 UTC,574.7511197
2020-12-01 00:00:00 UTC,612.2637856
2020-12-02 00:00:00 UTC,589.5818444
2020-12-03 00:00:00 UTC,598.7606101
2020-12-04 00:00:00 UTC,616.5066616
2020-12-05 00:00:00 UTC,571.1904316
2020-12-06 00:00:00 UTC,595.919414
2020-12-07 00:00:00 UTC,601.9689349
2020-12-08 00:00:00 UTC,592.3865067
2020-12-09 00:00:00 UTC,554.3296743
2020-12-10 00:00:00 UTC,573.8953091
2020-12-11 00:00:00 UTC,560.4542654
2020-12-12 00:00:00 UTC,545.9828353
2020-12-13 00:00:00 UTC,568.3587534
2020-12-14 00:00:00 UTC,590.3244403
2020-12-15 00:00:00 UTC,585.5418949
2020-12-16 00:00:00 UTC,589.0668316
2020-12-17 00:00:00 UTC,635.9618894
2020-12-18 00:00:00 UTC,644.0652702
2020-12-19 00:00:00 UTC,654.4204163
2020-12-20 00:00:00 UTC,659.3188076
2020-12-21 00:00:00 UTC,639.5154369
2020-12-22 00:00:00 UTC,610.4270279
2020-12-23 00:00:00 UTC,634.9797234
2020-12-24 00:00:00 UTC,587.9588955
2020-12-25 00:00:00 UTC,612.8796571
2020-12-26 00:00:00 UTC,626.4567388
2020-12-27 00:00:00 UTC,636.7423172
2020-12-28 00:00:00 UTC,689.6598573
2020-12-29 00:00:00 UTC,732.9570293
2020-12-30 00:00:00 UTC,735.5908982
2020-12-31 00:00:00 UTC,752.8559324
2021-01-01 00:00:00 UTC,738.6169382
2021-01-02 00:00:00 UTC,730.1473402
2021-01-03 00:00:00 UTC,777.6960653
2021-01-04 00:00:00 UTC,967.0005967
2021-01-05 00:00:00 UTC,1025.654768
2021-01-06 00:00:00 UTC,1103.358252
2021-01-07 00:00:00 UTC,1208.575093
2021-01-08 00:00:00 UTC,1229.471315
2021-01-09 00:00:00 UTC,1223.729688
2021-01-10 00:00:00 UTC,1282.979576
2021-01-11 00:00:00 UTC,1267.731003
2021-01-12 00:00:00 UTC,1092.914338
2021-01-13 00:00:00 UTC,1045.406815
2021-01-14 00:00:00 UTC,1132.015591
2021-01-15 00:00:00 UTC,1216.914788
2021-01-16 00:00:00 UTC,1171.860018
2021-01-17 00:00:00 UTC,1234.63187
2021-01-18 00:00:00 UTC,1229.379698
2021-01-19 00:00:00 UTC,1255.976692
2021-01-20 00:00:00 UTC,1383.48409
2021-01-21 00:00:00 UTC,1385.852996
2021-01-22 00:00:00 UTC,1122.912433
2021-01-23 00:00:00 UTC,1236.683443
2021-01-24 00:00:00 UTC,1231.17638
2021-01-25 00:00:00 UTC,1392.539763
2021-01-26 00:00:00 UTC,1323.429503
2021-01-27 00:00:00 UTC,1355.233724
2021-01-28 00:00:00 UTC,1253.141672
2021-01-29 00:00:00 UTC,1328.773619
2021-01-30 00:00:00 UTC,1380.284259
2021-01-31 00:00:00 UTC,1372.427229
2021-02-01 00:00:00 UTC,1317.047436
2021-02-02 00:00:00 UTC,1368.664455
2021-02-03 00:00:00 UTC,1514.225196
2021-02-04 00:00:00 UTC,1661.000824
2021-02-05 00:00:00 UTC,1587.800899
2021-02-06 00:00:00 UTC,1724.856908
2021-02-07 00:00:00 UTC,1683.941298
2021-02-08 00:00:00 UTC,1608.640548
2021-02-09 00:00:00 UTC,1750.997554
2021-02-10 00:00:00 UTC,1769.053534
2021-02-11 00:00:00 UTC,1739.164209
2021-02-12 00:00:00 UTC,1782.508869
2021-02-13 00:00:00 UTC,1841.197751
2021-02-14 00:00:00 UTC,1810.842546
2021-02-15 00:00:00 UTC,1804.984146
2021-02-16 00:00:00 UTC,1775.758352
2021-02-17 00:00:00 UTC,1782.575309
2021-02-18 00:00:00 UTC,1845.573922
2021-02-19 00:00:00 UTC,1938.569437
2021-02-20 00:00:00 UTC,1969.979718
2021-02-21 00:00:00 UTC,1929.367693
2021-02-22 00:00:00 UTC,1941.426768
2021-02-23 00:00:00 UTC,1788.61521
2021-02-24 00:00:00 UTC,1563.924606
2021-02-25 00:00:00 UTC,1628.391534
2021-02-26 00:00:00 UTC,1468.860104
2021-02-27 00:00:00 UTC,1450.988747
2021-02-28 00:00:00 UTC,1480.129577
2021-03-01 00:00:00 UTC,1416.661553
2021-03-02 00:00:00 UTC,1570.39969
2021-03-03 00:00:00 UTC,1497.089104
2021-03-04 00:00:00 UTC,1579.427169
2021-03-05 00:00:00 UTC,1546.499621
2021-03-06 00:00:00 UTC,1539.048429
2021-03-07 00:00:00 UTC,1661.92797
2021-03-08 00:00:00 UTC,1727.463096
2021-03-09 00:00:00 UTC,1837.533031
2021-03-10 00:00:00 UTC,1869.331102
2021-03-11 00:00:00 UTC,1802.311092
2021-03-12 00:00:00 UTC,1826.057477
2021-03-13 00:00:00 UTC,1770.936179
2021-03-14 00:00:00 UTC,1927.72072
2021-03-15 00:00:00 UTC,1866.071545
2021-03-16 00:00:00 UTC,1791.047852
2021-03-17 00:00:00 UTC,1808.551217
2021-03-18 00:00:00 UTC,1828.754833
2021-03-19 00:00:00 UTC,1780.159646
2021-03-20 00:00:00 UTC,1817.132963
2021-03-21 00:00:00 UTC,1817.860143
2021-03-22 00:00:00 UTC,1790.378075
2021-03-23 00:00:00 UTC,1686.891197
2021-03-24 00:00:00 UTC,1673.859184
2021-03-25 00:00:00 UTC,1581.631056
2021-03-26 00:00:00 UTC,1587.297964
2021-03-27 00:00:00 UTC,1700.366869
2021-03-28 00:00:00 UTC,1713.837876
2021-03-29 00:00:00 UTC,1689.036798
2021-03-30 00:00:00 UTC,1817.626388
2021-03-31 00:00:00 UTC,1840.294952
2021-04-01 00:00:00 UTC,1915.832536
2021-04-02 00:00:00 UTC,1970.4712
2021-04-03 00:00:00 UTC,2134.101788
2021-04-04 00:00:00 UTC,2016.667247
2021-04-05 00:00:00 UTC,2077.755212
2021-04-06 00:00:00 UTC,2097.796383
2021-04-07 00:00:00 UTC,2115.055452
2021-04-08 00:00:00 UTC,1989.148062
2021-04-09 00:00:00 UTC,2081.354063
2021-04-10 00:00:00 UTC,2069.667796
2021-04-11 00:00:00 UTC,2142.796065
2021-04-12 00:00:00 UTC,2150.265143
2021-04-13 00:00:00 UTC,2142.476276
2021-04-14 00:00:00 UTC,2304.343516
2021-04-15 00:00:00 UTC,2429.661528
2021-04-16 00:00:00 UTC,2514.168416
2021-04-17 00:00:00 UTC,2424.553845
2021-04-18 00:00:00 UTC,2345.266963
2021-04-19 00:00:00 UTC,2245.760753
2021-04-20 00:00:00 UTC,2168.032727
2021-04-21 00:00:00 UTC,2324.284687
2021-04-22 00:00:00 UTC,2373.501344
2021-04-23 00:00:00 UTC,2426.07115
2021-04-24 00:00:00 UTC,2364.231204
2021-04-25 00:00:00 UTC,2212.843798
2021-04-26 00:00:00 UTC,2307.355321
2021-04-27 00:00:00 UTC,2532.386803
2021-04-28 00:00:00 UTC,2647.15819
2021-04-29 00:00:00 UTC,2748.784585
2021-04-30 00:00:00 UTC,2757.497552
2021-05-01 00:00:00 UTC,2776.703712
2021-05-02 00:00:00 UTC,2944.916947
2021-05-03 00:00:00 UTC,2953.297348
2021-05-04 00:00:00 UTC,3439.85507
2021-05-05 00:00:00 UTC,3245.663149
2021-05-06 00:00:00 UTC,3524.562728
2021-05-07 00:00:00 UTC,3495.075869
2021-05-08 00:00:00 UTC,3493.5345
2021-05-09 00:00:00 UTC,3912.742917
2021-05-10 00:00:00 UTC,3932.754068
2021-05-11 00:00:00 UTC,3979.608652
2021-05-12 00:00:00 UTC,4182.790286
2021-05-13 00:00:00 UTC,3906.108903
2021-05-14 00:00:00 UTC,3750.341595
2021-05-15 00:00:00 UTC,4088.731708
2021-05-16 00:00:00 UTC,3659.921844
2021-05-17 00:00:00 UTC,3602.004897
2021-05-18 00:00:00 UTC,3288.229887
2021-05-19 00:00:00 UTC,3399.04928
2021-05-20 00:00:00 UTC,2505.014946
2021-05-21 00:00:00 UTC,2778.279661
2021-05-22 00:00:00 UTC,2419.103217
2021-05-23 00:00:00 UTC,2306.371267
2021-05-24 00:00:00 UTC,2120.037375
2021-05-25 00:00:00 UTC,2640.159632
2021-05-26 00:00:00 UTC,2695.477807
2021-05-27 00:00:00 UTC,2882.483408
2021-05-28 00:00:00 UTC,2742.990863
2021-05-29 00:00:00 UTC,2433.328866
2021-05-30 00:00:00 UTC,2294.626286
2021-05-31 00:00:00 UTC,2395.853228
2021-06-01 00:00:00 UTC,2708.429866
2021-06-02 00:00:00 UTC,2632.6566
2021-06-03 00:00:00 UTC,2717.154037
2021-06-04 00:00:00 UTC,2858.276702
2021-06-05 00:00:00 UTC,2694.497667
2021-06-06 00:00:00 UTC,2624.768915
2021-06-07 00:00:00 UTC,2711.547939
2021-06-08 00:00:00 UTC,2580.53558
2021-06-09 00:00:00 UTC,2528.022301
2021-06-10 00:00:00 UTC,2620.625389
2021-06-11 00:00:00 UTC,2486.600069
2021-06-12 00:00:00 UTC,2356.634774
2021-06-13 00:00:00 UTC,2379.991748
2021-06-14 00:00:00 UTC,2517.771696
2021-06-15 00:00:00 UTC,2587.381611
2021-06-16 00:00:00 UTC,2561.188331
2021-06-17 00:00:00 UTC,2365.872786
2021-06-18 00:00:00 UTC,2380.74452
2021-06-19 00:00:00 UTC,2231.554315
2021-06-20 00:00:00 UTC,2176.308536
2021-06-21 00:00:00 UTC,2251.560559
