BLOCK_NUMBER,BLOCK_TIMESTAMP,VAULT_NUMBER,ILK,URN_ADDRESS
11171292,2020-11-01 12:50:05.000,16406,ETH-B,0x36ea2011f00f4c58e4a86631cea7e04b755d58ba
14369373,2022-03-12 02:53:23.000,27723,ETH-B,0xb638278f19b8ddf7135c1cffa422728e1ff83d3c
14952842,2022-06-12 23:26:44.000,28605,ETH-B,0x77aa09c1e5451f2e247b8ce9ea9f8d3a31d3871e
15263470,2022-08-02 13:48:34.000,29142,ETH-B,0xd6e4b8b6ff2ba9293da9d835d0da0857497596dd
15315196,2022-08-10 15:44:23.000,29212,ETH-B,0xac10d4ad9ff09dab9751ffb215f09656fb38fec0
14952582,2022-06-12 22:24:44.000,28603,ETH-B,0x1ca568f4a6ba24dd9fab2c20437968fc69d637d2
15385923,2022-08-21 19:52:09.000,29320,ETH-B,0x1e424ba4269d99c1656bb8b218036507772a7553
15333920,2022-08-13 14:23:08.000,29245,ETH-B,0xd18febf585849055ec74bd4c1b64eb9e7fa84fb5
14652208,2022-04-25 06:26:07.000,28105,ETH-B,0x1245c11ab0bc27df189b61b575d71d4778d8fe5f
13926785,2022-01-02 15:17:01.000,27123,ETH-B,0x7c1d814d2d876ee88b83374d483833502d41cd9e
14445987,2022-03-24 01:11:03.000,27816,ETH-B,0x208f9c3a91e8aeb08b074973012ef1894c6b16d4
14744406,2022-05-09 20:17:04.000,28215,ETH-B,0xf38d50d99d6de6a4a4f4d75cff1de4fe55724fbe
14744883,2022-05-09 22:08:08.000,28220,ETH-B,0x2ea4b74f735388bf63674f7861b4b13898b3d1ac
14503990,2022-04-02 01:56:39.000,27901,ETH-B,0xe000e57357a76bdbd4121c4d19acdb9405755a0b
14966777,2022-06-15 09:25:35.000,28663,ETH-B,0x5f0e1e5994d41d7ed3ca391b49eddf79119bf923
15154838,2022-07-16 16:39:25.000,29013,ETH-B,0x3a8917cd6cea6cccccceaf324cf19e625ee12f67
15927805,2022-11-08 20:48:59.000,29709,ETH-B,0x62fec2bde0f3c3ac524fbc9dffad8e250872f49c
14723420,2022-05-06 12:00:55.000,28188,ETH-B,0x5b815ab616a58017689149d7ca662384dc04346d
15995515,2022-11-18 07:50:47.000,29790,ETH-B,0x3cdb3791b399c96fdc894da05ac8d385fc0dd62b
14670705,2022-04-28 04:16:52.000,28128,ETH-B,0xa27e9e66d26efc0fe8fd481c28f60bd548a79758
14633513,2022-04-22 08:10:10.000,28091,ETH-B,0x3c34c4fd45f940b91e043a381538976ec56d07c1
14426116,2022-03-20 23:06:44.000,27795,ETH-B,0x939d25f8ab9757b0aded91f80efa342847db97de
16087068,2022-12-01 02:47:59.000,29892,ETH-B,0x726849ca810c4a29b02d4e906a128e287ff55d21
15330138,2022-08-13 00:12:49.000,29242,ETH-B,0xaa000b985be95fd213d31846486174d6610ded82
15932439,2022-11-09 12:21:47.000,29716,ETH-B,0x7fca1cf90d2164f17ce7ef55ec9c670cc2b3aa0d
15193518,2022-07-22 16:36:36.000,29064,ETH-B,0x6bb4e6568fcf506f37a12fd6dd7c6aded7d518bc
14858324,2022-05-28 04:57:40.000,28459,ETH-B,0x288562d3ed2100ed0596ed9453a27e009428c7ac
14521818,2022-04-04 21:01:29.000,27938,ETH-B,0xf1167ca53615afbb88c1f78bfbdd56f22f834000
14268691,2022-02-24 12:05:15.000,27606,ETH-B,0x7d65a96d9625bb2c6a1a08adb23dc07091a7ffa0
14986536,2022-06-18 18:49:27.000,28721,ETH-B,0x572fe780deb54abc2d91ed50e88e17416e334b73
13989643,2022-01-12 08:29:25.000,27230,ETH-B,0x1c0f74f9fabae22e4ca9b72935d5525f769c4f71
14485580,2022-03-30 05:00:40.000,27877,ETH-B,0x35ab268642e5df979b936e845e81567ec7dc59bd
15013814,2022-06-23 16:25:47.000,28793,ETH-B,0xcaacc736c227fbcf8019285288774ce89e61b8fd
15156917,2022-07-17 00:24:02.000,29019,ETH-B,0xa6c1d155a41fe65086f4c8eb902e4e0f5d3a3c9a
14849480,2022-05-26 18:17:28.000,28438,ETH-B,0xc0b345e437e7d6d627a482d7ddc629142c4f9568
14756886,2022-05-11 20:05:17.000,28246,ETH-B,0xe80ebf4e3cf5c52c0213416b9610ed80d2ab3870
15933180,2022-11-09 14:51:47.000,29719,ETH-B,0x7ca89299ca07c6563c9b3f8ac2ee8971d89ce2ff
15441121,2022-08-30 15:24:07.000,29368,ETH-B,0x19850b9717821c89198248edae22e723a392e76a
14848228,2022-05-26 13:34:26.000,28436,ETH-B,0x3e040fe34262dbd5bd5020a3b70db2ecb81ab08d
14764760,2022-05-13 02:31:28.000,28277,ETH-B,0x97cedbb9e671fb89d1cc5e082d8483658a692ec3
14710505,2022-05-04 10:51:27.000,28169,ETH-B,0xdc71a7a85050dd702fe2b99c9b2238df9fb87f9e
14959084,2022-06-14 01:09:14.000,28630,ETH-B,0x6286447b45c852a504ec39131317854cf1f8936f
15155043,2022-07-16 17:28:08.000,29014,ETH-B,0x25d4bc41102477aa9fc238a74cd4c6269be5917d
14872753,2022-05-30 13:23:20.000,28482,ETH-B,0x107697d7977fbeab26ed007e8de61b4afee872d6
15373493,2022-08-19 20:46:29.000,29306,ETH-B,0xf25519c56bf00f0201009c346d76e3657a0fef5a
14047154,2022-01-21 05:42:25.000,27276,ETH-B,0xe1a158efc069b55568dcc1b88d6412f3b700721a
15133665,2022-07-13 10:09:42.000,28983,ETH-B,0x3fcb9fc5d0d8dc917d72f2021bfddb18f8876b36
14943825,2022-06-11 10:40:36.000,28584,ETH-B,0xfe0f67a334583abaca2dc5250ee5d361b72b1dda
14962018,2022-06-14 13:37:55.000,28645,ETH-B,0xf739895248d62c24b722d571e71bf23fa7ca37fb
14400983,2022-03-17 01:12:53.000,27753,ETH-B,0x51a8755f5b48f128ab23d0825a359fcff0280e01
15216526,2022-07-26 06:29:08.000,29083,ETH-B,0x54185742c01b45667faef1d5d457deba7e208876
14566056,2022-04-11 18:45:33.000,28008,ETH-B,0x3608ebdd6a7c6a2a9361558c1b4f71573d05572f
14744673,2022-05-09 21:17:17.000,28217,ETH-B,0x6cac331b50177062c0ee3b87d6e39baa4d9c4575
14669976,2022-04-28 01:33:08.000,28126,ETH-B,0xb2690c6b61526cc05da0a0bc0e7fa55750a59a63
15984034,2022-11-16 17:20:35.000,29775,ETH-B,0x58c67dc02256270ef0f250542e0aac26dc428c03
13903941,2021-12-30 02:08:09.000,27086,ETH-B,0xca5e23af6b4c8028f4cd1be621b85a43bdb64a9c
14955908,2022-06-13 12:06:23.000,28614,ETH-B,0x1f6e0962386c6a8ab10fe4a6c124f4570ab8ebc4
15498780,2022-09-08 20:55:48.000,29414,ETH-B,0xd50c9ef756f6dbed82fcc7bbd4dc89c3f4ffc569
14948929,2022-06-12 07:23:59.000,28593,ETH-B,0x42cf8c02e8507b97988fccbf9237e638fbbb40e4
13876321,2021-12-25 19:44:44.000,27041,ETH-B,0x902f2738ea646b47bec0c04d2ccdad3d91c481f2
14984615,2022-06-18 11:04:16.000,28712,ETH-B,0x8c5c9ea1ab7c44a4b7f9fc8607947efe156e9786
15213728,2022-07-25 20:02:43.000,29079,ETH-B,0xc40f2ebaa59e01a36383cd91c5eb8b526a926fd6
16049851,2022-11-25 22:02:11.000,29864,ETH-B,0x51f7cbba6d6bfce29304527a2d024a786bcc49fa
15443907,2022-08-31 02:05:18.000,29371,ETH-B,0x6ca507d988c642f7edbf299647097c0657445249
15105270,2022-07-09 00:40:26.000,28952,ETH-B,0xbf4183f5f7a27e9ba7c77e4cbc031a17de99dada
14194080,2022-02-12 22:47:58.000,27509,ETH-B,0x23e696fbefbf481cdb35ee18803742c063818b33
14952421,2022-06-12 21:41:31.000,28601,ETH-B,0x0229437a56e725f3d28388e00453a0a92032b560
14958285,2022-06-13 21:52:39.000,28627,ETH-B,0xd654fdc47865753b21bb1d7c50f25679353f5c8e
15480967,2022-09-06 00:40:54.000,29402,ETH-B,0x3cb3f23a2bfcb67185c982f9d12c50aa313e27f0
14981717,2022-06-17 22:58:03.000,28703,ETH-B,0xda31bb6068b3ec633e0847a2fb522591ab269383
14561803,2022-04-11 02:51:06.000,28001,ETH-B,0x1ee8e028b48a373b7b51249d6317ccda3cab62c1
15989064,2022-11-17 10:11:47.000,29782,ETH-B,0xf9c15d7dc3ab54cdb58050ffeba82dacd46a2489
14476613,2022-03-28 19:47:04.000,27863,ETH-B,0x84f12e139e993cea5ccebaaaf3678420ce18ed54
14081907,2022-01-26 14:48:02.000,27342,ETH-B,0x8fcc288816dbdc416f2d7f4c1fa6995f76195a50
14912115,2022-06-06 00:49:46.000,28528,ETH-B,0xbcaafda41cf2abb69a6ff8a9ab023f98851f9bf5
16052398,2022-11-26 06:33:59.000,29866,ETH-B,0x3cd36219af2029c252a8230b6049a9496cd7d9c0
14570765,2022-04-12 12:47:26.000,28018,ETH-B,0x5815020a234558e4a1f60c0476dc98326758d69a
14380478,2022-03-13 20:38:45.000,27737,ETH-B,0x6decf6b0ec46b6f2bbd2ab872d79001994f06f9b
16294246,2022-12-30 01:17:47.000,29994,ETH-B,0x2fc53a9ccaf4d3c0df0581fe94a1ca3e888ad61b
14848838,2022-05-26 15:51:11.000,28437,ETH-B,0x9c00f1ea7ca0065a6d74a0dcdb281b3dae3c863f
14598459,2022-04-16 20:08:39.000,28051,ETH-B,0xb525d3ecec33c95a0fde3d09d1639e1b5873d655
15157793,2022-07-17 03:33:11.000,29022,ETH-B,0x4119b4acc025c856e61b300bc16c9f3a7ba8fe6b
14297575,2022-02-28 23:19:48.000,27646,ETH-B,0xc1a178c30734f25019bc137b0405c78f085ed318
14980855,2022-06-17 19:22:39.000,28700,ETH-B,0x5e756d23434c620a99376b409ab084eae1845553
14986736,2022-06-18 19:40:19.000,28723,ETH-B,0x11c144bd11e612dd3f28791f4ceef68c25979257
14852094,2022-05-27 04:28:47.000,28445,ETH-B,0x47b1c58019dd09eff587f387254d4440a3ec6d0e
14843368,2022-05-25 18:14:35.000,28429,ETH-B,0x1843ffb7284dc69e2c90ddf0506aeb630aae15ab
12368521,2021-05-04 15:16:38.000,23477,ETH-B,0x4318ee2081a698331919a44be4f74e07235953c0
12362765,2021-05-03 18:07:48.000,23434,ETH-B,0xb0625c297d7789811c0474434978f1bc4afccc93
11893923,2021-02-20 12:55:20.000,21230,ETH-B,0x655dc77da9a005e5673eee24b899ae244f8b18dd
12103925,2021-03-24 21:09:31.000,22211,ETH-B,0x18a36a79d75b9a70366eb6c9a29ad6e2c9f73793
12355278,2021-05-02 14:23:55.000,23397,ETH-B,0x193128597d0e4e23a1f1c4e330c2b56ba4acba26
12350886,2021-05-01 21:54:57.000,23373,ETH-B,0x98b4920e2b392cf7798df4ab220b981d3a08d6ac
12372537,2021-05-05 06:10:19.000,23511,ETH-B,0x62cbaca8699222815aa4889a62a915ecf0faf776
11990941,2021-03-07 10:56:42.000,21797,ETH-B,0xc3bbc7834c8c463075b59755f00ea5841c98ef1d
12366072,2021-05-04 06:09:42.000,23465,ETH-B,0xd423073fd5d395dac5fd32bb8e6bcabfa20d9d38
12008877,2021-03-10 05:31:22.000,21892,ETH-B,0xfec2c8d156742bc1788635f96348adeb06c27d23
12105451,2021-03-25 02:41:43.000,22215,ETH-B,0xa1396ea65ec4d7dec940b0ed0d0a580c1dc97667
12365963,2021-05-04 05:44:25.000,23458,ETH-B,0x340ed9a29cdc44dbb54a3522b420831433d8e1bb
12365985,2021-05-04 05:49:20.000,23459,ETH-B,0x45178400854c57b75612f2d73ba0eeaf3737f1ca
12366040,2021-05-04 06:03:06.000,23463,ETH-B,0x3030b31f02b989d5ac7240aabd6e208ec46c626e
12000797,2021-03-08 23:17:33.000,21839,ETH-B,0xbed8c5f5012eb8fa25a6ade741d508e5c647ede3
11947293,2021-02-28 17:58:46.000,21521,ETH-B,0xb263e9de2626a626e4944068832795b2c9fe589a
12384477,2021-05-07 02:29:28.000,23577,ETH-B,0xdbe774e16a02fa41e41c6bd389543602d9708d3f
12822177,2021-07-14 01:16:26.000,25012,ETH-B,0x7be2d71768a7c9dec6c2692babf8756719a99333
12667985,2021-06-20 00:19:21.000,24707,ETH-B,0x5552fa21ad68a578219110ae656e2921a94029f0
12493605,2021-05-23 23:40:57.000,24140,ETH-B,0x91968d592ae0034ba14c80579d1973e786c78470
12751826,2021-07-03 01:53:03.000,24905,ETH-B,0x3afc8ba81840fb09e3022f215cc0067f79e74494
13509203,2021-10-29 01:26:33.000,26266,ETH-B,0x260e30f4cc513614253a4de9bfe754b0d958ef63
13829054,2021-12-18 12:11:42.000,26984,ETH-B,0x170eb8153c810c731468a3bbd94ba6342020a24b
12860545,2021-07-20 01:33:16.000,25051,ETH-B,0xd2e9313940f8e731e9f426dfa495679455959a31
13548619,2021-11-04 06:23:30.000,26372,ETH-B,0xd8812cc843a00975a569708109a90e1d645bf2f0
12492408,2021-05-23 19:13:27.000,24129,ETH-B,0x8be95375d7f703795b4f740a50e6cd2ab9781940
13459028,2021-10-21 05:01:21.000,26166,ETH-B,0x7ce2bb1e0c55cf54ef6bce3214c74b1335b52e6b
12664955,2021-06-19 13:02:49.000,24702,ETH-B,0x8afa64e555a34d4f179e2675899f9d4107888170
12624576,2021-06-13 06:46:23.000,24559,ETH-B,0x295341a22dcf1b1d5725e4454a67e8df133b59b3
12660363,2021-06-18 19:38:50.000,24685,ETH-B,0x17e3e9177b78ed68c1916b9ada1f8925363a0330
13486120,2021-10-25 10:42:20.000,26226,ETH-B,0x18b52095439014f15898f46da7e74ba977605a17
13808485,2021-12-15 07:54:05.000,26957,ETH-B,0x4855dac5e46cffc10720c93288e09be12c2d667c
13624520,2021-11-16 04:31:42.000,26523,ETH-B,0x5258403f957abe5be1be5cbfada7b492cc3745f9
12710227,2021-06-26 14:33:08.000,24816,ETH-B,0x620b9f3ab70673cf6287a590aa3be2182e264cc2
12661638,2021-06-19 00:34:27.000,24692,ETH-B,0x95ee6cf99c38e09b6eb8b54fb10517733d0242b4
12946638,2021-08-02 15:08:11.000,25200,ETH-B,0x18183c51752436d93a7c5750e8d605a0e274a997
13526387,2021-10-31 18:26:13.000,26310,ETH-B,0xa6a1a72e4a70d0b84de3c6e324046e83f320e5a4
12837694,2021-07-16 11:39:30.000,25036,ETH-B,0xbd0418ade05169ae8c83cebe782673ca74f7ce17
13472088,2021-10-23 06:00:20.000,26197,ETH-B,0xf5c8e4aa109cd25604e91ed69e1a80692c31e500
12681450,2021-06-22 02:45:41.000,24752,ETH-B,0xb4e902194d118d26dc9082e27c6b6d1650544c0b
12618694,2021-06-12 08:50:35.000,24545,ETH-B,0x45f72bf1f614a3689d084fb540ca7375083b3471
13738793,2021-12-04 08:30:20.000,26822,ETH-B,0xdf44412f621730d3429a17666b6845f790b885df
13514745,2021-10-29 22:20:30.000,26285,ETH-B,0xbddaacfcd501431e0b7f16944fdc1178ef1b23f4
12783901,2021-07-08 01:50:18.000,24960,ETH-B,0xc328b46159f9d53899fc6c4da21253acbee2df16
13731499,2021-12-03 04:26:28.000,26806,ETH-B,0x4a7312ee90f0ba63a4146f435688e95f4491cc1e
12957517,2021-08-04 08:12:57.000,25212,ETH-B,0xe982bf4c5cbe0b8adb4e4976f3fedf32a50c40c9
13019040,2021-08-13 20:37:18.000,25311,ETH-B,0xa3ed8bddce8b7fde8ab64afb2d8747c1d987641f
12880093,2021-07-23 02:56:05.000,25091,ETH-B,0xa406107ab76297035f5a59961ef361b237d6b243
13182122,2021-09-08 01:30:46.000,25580,ETH-B,0x5ab7b75917eeef2fa45bba6c51ecf4bf0df4158d
13191336,2021-09-09 11:47:53.000,25596,ETH-B,0x9b91cc2ebf682e977087e1fdbc040a4e956f88ed
12559552,2021-06-03 05:04:59.000,24371,ETH-B,0x0e0aab8dc4a88547a5b650d1c907eb0974de59f1
13806775,2021-12-15 01:23:44.000,26955,ETH-B,0x6d2f1ce04dae37f85f2ae0e6de1a94875e320ad5
12661305,2021-06-18 23:18:17.000,24691,ETH-B,0x7789fdef845d40851a7c000788f47074d107399c
12708399,2021-06-26 07:46:21.000,24812,ETH-B,0xc745c46c71632706e47a28202dbc50866e2042da
12621539,2021-06-12 19:35:40.000,24551,ETH-B,0xcee7cbc6bed31541548ac98cae0cd260527f1a53
12495084,2021-05-24 05:11:36.000,24153,ETH-B,0x50ee2180a72de9c9d36b6609f484047bf2009c20
12480195,2021-05-21 21:46:40.000,24057,ETH-B,0x7241dc113712a1f3c56e0a6e1285c8b9acea4a87
12625510,2021-06-13 10:14:16.000,24563,ETH-B,0xb8580b2f8e95533721ed87e0bf040d756dbc173d
13528623,2021-11-01 02:50:11.000,26315,ETH-B,0x7eb92568e9fdf3cb11e61ee01ed0f665176128b1
13223817,2021-09-14 12:19:54.000,25663,ETH-B,0x4ba1a2844c07fbad50b0a2a8b263dc714c04354f
14775876,2022-05-14 21:04:54.000,28305,ETH-B,0x45676cdc469186349e5f9f8810043460e501a621
15473720,2022-09-04 20:30:42.000,29396,ETH-B,0x2104f1e3ea537b5144df15ac879a3b148188f47f
14153920,2022-02-06 17:35:43.000,27444,ETH-B,0x15920d415ae0163919399a8bb6578e45ef9d71dc
14487370,2022-03-30 11:42:32.000,27879,ETH-B,0x1f8435c4384f163f3fb99bced2fde3472f2f819f
15528443,2022-09-13 18:27:26.000,29430,ETH-B,0x71de5954bd0e2edba3be18a4b9fd0c0ea9174a5f
14744445,2022-05-09 20:24:21.000,28216,ETH-B,0x1ce3fe28ec04e8d5d2afe1f45a99cedca5d0fa7e
13913118,2021-12-31 12:22:51.000,27099,ETH-B,0x8dc5f78f4ad7c537d9bfc7f7d016760ec20c1310
16026954,2022-11-22 17:12:23.000,29841,ETH-B,0xd28515717e05775d5aed56d09bce33663533f964
14231125,2022-02-18 16:20:26.000,27562,ETH-B,0x4474ce28b9df1ab8d70ada6938f4de66c98d6fe2
14084962,2022-01-27 02:18:57.000,27345,ETH-B,0x13acf7e380da5d69b7324ba08306087c2d0984b3
15805948,2022-10-22 20:10:47.000,29637,ETH-B,0xdb5b62bed25ff775da209cfa03630816129a3203
15040381,2022-06-28 15:37:10.000,28831,ETH-B,0x246fde2fd8131cb7cde67cb8265f19a215aca7c9
14757920,2022-05-12 00:05:39.000,28251,ETH-B,0xedd1dcd409d6bc7f96d7dcdad31604a6050ac9ce
15521547,2022-09-12 15:16:12.000,29422,ETH-B,0xd61f7e0f7b1b450d11387e8112bd2f38a52c02b1
13913700,2021-12-31 14:39:33.000,27103,ETH-B,0x418156cec4f0b51778b03ae217da986affa49950
16077976,2022-11-29 20:16:47.000,29885,ETH-B,0xcfcc9bf2ecb3d24e271dd7f0157562e067d3f664
14710127,2022-05-04 09:31:25.000,28168,ETH-B,0xa5b32c785a6233f1353fbd107be98078a3aa9af0
15340675,2022-08-14 15:52:32.000,29253,ETH-B,0xa01061549d23759d5e03c9b63854a42da96f23e3
13912314,2021-12-31 09:23:08.000,27096,ETH-B,0x598370731af8910761a3dee831f6a05721c3599a
15328153,2022-08-12 17:03:12.000,29240,ETH-B,0x274825a1062d8df9b114718952beaebe8942800a
14986895,2022-06-18 20:13:35.000,28724,ETH-B,0xe3060b4e2657cc9355fce9d76fb9a388e26f6002
15398201,2022-08-23 18:20:49.000,29335,ETH-B,0x2ac6a45dafcc8f5f173ec32c99c38cf2fee6300e
14592793,2022-04-15 23:04:21.000,28038,ETH-B,0xe825fb619cbbbb8cff7bd63b7c33da0a0be16a2e
15191528,2022-07-22 09:25:58.000,29062,ETH-B,0xca2440c987487c08b71110687f0131c55893066e
15584501,2022-09-21 21:44:35.000,29512,ETH-B,0xdeba79f7a7f9d17a03cbfb9f993ff50203e9c86f
15098641,2022-07-08 00:22:45.000,28942,ETH-B,0xbea32ece43afacc70c07fb9ac3b25ccfd2dc803d
16294332,2022-12-30 01:34:59.000,29996,ETH-B,0xa3e586f36394e4bb8f619066f1e88e596b7ca5ea
14518480,2022-04-04 08:32:14.000,27931,ETH-B,0xb9aa9479353f74982d1698b3f4de2ff2ba32bdbe
14959466,2022-06-14 02:50:27.000,28633,ETH-B,0x307cb4fdf13b76818ca574f8962acdfe7e11ecf8
14992030,2022-06-19 17:48:16.000,28737,ETH-B,0xb896eee069a96ff8193e39e5f5ead496c018e1c7
15972502,2022-11-15 02:38:23.000,29764,ETH-B,0xff7c5c4905d1768ced3bdbcffadc435a9d766e54
14097966,2022-01-29 02:25:03.000,27378,ETH-B,0x27a984ce07a7bcf8cbf182a30ce574e9c4042670
15410881,2022-08-25 19:24:22.000,29346,ETH-B,0xc9816ac8c2ebec05593a796d8f0e21dd0ff48f79
15420237,2022-08-27 07:21:30.000,29354,ETH-B,0xc2711ace46176c1dc3037572087e307a70144872
15441142,2022-08-30 15:29:27.000,29369,ETH-B,0x3d1d8bfd979e1c5764d2c3c79d2b230153c3a0f6
15289550,2022-08-06 15:36:09.000,29171,ETH-B,0xe7568ae0a8c3220a3ae7320b3b33e39f55c9cbfc
14956065,2022-06-13 12:49:25.000,28617,ETH-B,0xac75a64beacbf9f772958c2d78348851bd3ff527
14542338,2022-04-08 01:54:24.000,27962,ETH-B,0x1e7c59d026a33e44f5a14a8e997202cd30c7399c
15537366,2022-09-15 06:37:55.000,29453,ETH-B,0x90e221fe03cc5faedb1fd2e4c70beaeb9cec924a
16020665,2022-11-21 20:06:23.000,29822,ETH-B,0x2da5039e88c05aa9940284cc407db146a163deee
14116196,2022-01-31 21:53:39.000,27404,ETH-B,0xd59c0da28eb6c64f80a969d29e1d63fc18375dff
15441181,2022-08-30 15:38:03.000,29370,ETH-B,0xecb89807e3677e96ebf879aec83098b5e1e9ccc3
14091758,2022-01-28 03:23:52.000,27360,ETH-B,0x38c068f3241fde71e1604c319884b6f22a9f11bc
15535011,2022-09-14 20:57:46.000,29449,ETH-B,0x2b8646f3efa8e7fc16223b56bef5b5f4bd3240aa
14366269,2022-03-11 15:11:22.000,27719,ETH-B,0xb2c25ceaf64947dc6c0e5f587f197131d9fd6e63
15229485,2022-07-28 06:51:43.000,29101,ETH-B,0xbb64e8cf408906abacc140b982eb7976592ab831
15321427,2022-08-11 15:12:00.000,29225,ETH-B,0xd6391af29a60a19db86c14d8ae7fdd99f1fc7c3c
15367548,2022-08-18 22:07:46.000,29299,ETH-B,0xa90c2aded232588846374437a3946b1cf7aae268
15993383,2022-11-18 00:41:11.000,29788,ETH-B,0xdb613b4646f0d8f5d1f82da089e6c92bf23ae047
14760608,2022-05-12 10:42:21.000,28265,ETH-B,0x47348df2dec424e74fba5be3ae5071e449260d37
14556248,2022-04-10 06:09:08.000,27989,ETH-B,0xa8016dd2d416b76dda7443eb778d21dcc96f00dc
14985845,2022-06-18 16:01:13.000,28718,ETH-B,0x86cb8201506ab2a994466e5789c98ea70f30122f
14969887,2022-06-15 22:14:00.000,28683,ETH-B,0xf88a712fb175a44ba3895b67102270792ecb66c1
14747117,2022-05-10 06:43:56.000,28225,ETH-B,0xedbde9a9c41bacb7a389d68702362cbbd780aac1
14847722,2022-05-26 11:34:23.000,28434,ETH-B,0xe249d21cef3f03ca30c6efbdbde5ef67c73cabff
15158012,2022-07-17 04:19:04.000,29024,ETH-B,0x0b8641172e7c31e62f5c7b9e2b8c39d5af8841e7
14192904,2022-02-12 18:26:25.000,27508,ETH-B,0x73b6888d5cc3e0c2f189d1f890bbdad64f7c35e2
14788200,2022-05-16 19:54:11.000,28322,ETH-B,0xd21b150e8ad46a7a8868fca4acdad53aa5bbf568
14957346,2022-06-13 18:03:04.000,28623,ETH-B,0xae95216e9404ab82081ffc32e98068913c7f3a9c
14910329,2022-06-05 17:27:26.000,28525,ETH-B,0x8ceb2730b9342bc4a4fbc81900cdee932011db50
16242636,2022-12-22 20:28:47.000,29971,ETH-B,0x9f0cdcb32417997ca8c78218fb916b21f043c68f
14286938,2022-02-27 07:46:45.000,27628,ETH-B,0xe3fa383e8f8ef62c4bd390b2d06bcbfc80f82ddf
15533624,2022-09-14 15:14:11.000,29437,ETH-B,0x79ba40194e0c3e2513e40a239bf63585a8462b3b
14156073,2022-02-07 01:42:49.000,27447,ETH-B,0xaa1a1097454f3338d3364b380510004123f94866
14984634,2022-06-18 11:09:42.000,28713,ETH-B,0x58fc4255ff5335803a09ae8a0b83ae18e36bc734
14067958,2022-01-24 11:01:29.000,27321,ETH-B,0x4659291c6635b169468a3c474d15f535ffe02378
14800968,2022-05-18 20:46:22.000,28344,ETH-B,0xb7d8e9dd4e2948fd6350a71482c83ea97ad3dc83
15269375,2022-08-03 12:11:25.000,29147,ETH-B,0x64f935519ca15a88586fc8b0bf2eeee94dc44fab
16240495,2022-12-22 13:18:59.000,29968,ETH-B,0x026395f60b3671b1273bb540e3cee193aebafcc9
14740219,2022-05-09 04:06:34.000,28207,ETH-B,0xfdce092769707ff1d04e1ed892179fcda3c999a5
14957398,2022-06-13 18:13:52.000,28624,ETH-B,0x9c11ed42d061837a30908a0c5768be6e10509bc9
14969922,2022-06-15 22:25:25.000,28684,ETH-B,0xd8750c111948aeef42d7764a508609e258ec1adb
14873573,2022-05-30 16:21:12.000,28485,ETH-B,0x1e3bf2b4215fcf1dbdc1609bcc1d563e6337ca54
14954898,2022-06-13 08:02:41.000,28610,ETH-B,0xbb2a78d9dc2014f2bfed8af66dab30f5b9e051eb
14974499,2022-06-16 17:13:40.000,28692,ETH-B,0x2b2fb1c083abd4021ebcb05364136cff51684bcd
15259539,2022-08-01 23:12:01.000,29129,ETH-B,0x92fad10b466f152b587a46198927643dd4ca3998
15294150,2022-08-07 08:42:12.000,29176,ETH-B,0x0fc958ccc66e0520d2495a0c46a0661598fa01eb
14972860,2022-06-16 10:42:43.000,28690,ETH-B,0x5bf36e2884d132d0a2660f87ce12d517f1846ba7
11944016,2021-02-28 05:37:05.000,21497,ETH-B,0x174429ced41350672974fe24211dc28ba4d3e30b
11913228,2021-02-23 12:14:58.000,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502
12366013,2021-05-04 05:57:27.000,23462,ETH-B,0xf7bb4b5e776219fad3eb3f2517a04dc0e4ee18cf
12465015,2021-05-19 13:11:27.000,23955,ETH-B,0xb5936ccc3f06511c050f240cd936d56e1d20fc72
12376784,2021-05-05 21:53:06.000,23538,ETH-B,0xf1935962db328e6458aff558e60a591819614dbe
12470186,2021-05-20 08:26:12.000,23997,ETH-B,0x053a8a860b6fc0d10a95dc40be632e761cac5f92
12378050,2021-05-06 02:26:55.000,23545,ETH-B,0xaea0b22aa13ce9febeaecc27a49ded26f1fb929c
12378498,2021-05-06 03:59:42.000,23547,ETH-B,0xb12b3aaeb035b3c6ea623675a2ec7c159f00fcf1
11944228,2021-02-28 06:25:54.000,21500,ETH-B,0x23c4a9a5ea48675d909ec4d2a2e220a059f081be
12366103,2021-05-04 06:15:29.000,23466,ETH-B,0x1a68d354545d8d2bfa4a6f7ff79bd43e2a0fa985
11953776,2021-03-01 17:55:16.000,21583,ETH-B,0xa187553f44ae2e7b5d39e40106f428b04062d40b
12465885,2021-05-19 16:21:08.000,23962,ETH-B,0xadb61d80e9fd984392e930c5d43f2c04f2013773
12390304,2021-05-08 00:02:41.000,23614,ETH-B,0x1afa9cee78634a6efe981c1589fff2dd57c535e6
12450613,2021-05-17 07:43:25.000,23865,ETH-B,0x26eafdbf2ce7b7396abd48de72cc69e71b9f7b8b
12048220,2021-03-16 07:08:53.000,22038,ETH-B,0xec2a49385f64926abc83f1f509fa324982398349
11590834,2021-01-04 22:53:46.000,18924,ETH-B,0xacc037a5bf0eaefb69182e92b64a10590237012a
11577646,2021-01-02 22:07:08.000,18809,ETH-B,0x4f3b9f9024160609d99764b4ddd66ff87e579dc9
11528518,2020-12-26 09:36:12.000,18424,ETH-B,0xf06c3b1cc53df9c829b321297d6a04dcf8c3efd2
